PC1,yield
-937.5394996617815,654.2751668050744
1129.417565870604,658.7405090312252
-1670.8669473412085,652.3459593915118
3733.0286437061845,655.8017283291136
126.00566316021623,663.3545863077012
-2275.7091360609065,591.4396069265795
7287.092205905093,656.6189097660333
-9042.000038331302,639.0124220359887
-6354.074654536453,664.1429839784475
-328.7545763422872,650.9717744234226
-1922.5500706255145,654.7469163530353
4265.76235092029,654.0570510095392
-9442.100537951528,651.1156296741857
-3062.4569879577434,654.6504955709269
7169.298256190417,664.9407423786283
-314.0011111534814,651.0067893782167
-1799.2792410247703,652.9723807072016
2385.410891293865,649.4983928594228
-7856.924728384835,651.0805207103485
-11386.786575696779,655.3662574054918
13692.924407376324,661.8979148520891
-1258.788237906834,654.7037057284823
3847.1755623224053,659.6026221334805
-8762.388209380093,652.750890495947
5266.93427195614,654.3191985697918
-5753.181022309519,656.3868622982579
-3135.8020926636304,654.2160891501438
195.17996292158998,658.071830104172
-4192.304988174218,653.3673034671261
-6540.931357969112,654.2446722174682
-5077.52194732945,650.4157416266233
6284.262641344326,647.2669591291003
-1567.5358227784563,655.5367042962004
-1341.765074287476,656.5306120731389
2912.410925457584,657.5315211940307
-4571.863944669277,653.5942906618853
-2248.1986556514485,659.1054008834617
-4214.136404953973,651.2438336153472
-9297.49139022574,651.2174173463716
-8282.170209244203,654.9656528830802
1995.6585363731976,655.6147658709151
427.78942378963836,659.974013990579
3303.8458041745466,592.6778439955394
-1017.6616985797525,656.5681775057473
34.82763407722863,647.0
6098.283922176365,675.0
4466.34667380638,655.4477780611242
-4409.375051294747,650.9198711918975
-1014.8370064458396,653.9639306069763
4393.13233742231,658.1285978074952
1462.867874247221,660.3077161232876
-694.065193547449,657.6978375936723
-641.6361945724204,654.3108795292826
1163.8878607500772,654.2886073331878
4138.523128546823,650.0644567132787
570.1536449158842,657.7925680462887
-5612.67878062543,657.4415774197905
1027.6222406587297,651.789736141958
5678.6156267079405,652.2191848338852
9861.761393446015,664.3093075130078
-1447.7319424661282,652.0748341598362
-2075.5100870715614,652.4678088497724
-7840.096998303102,651.0512722667135
5545.578710501857,661.0749194934788
3519.855034710857,658.1293486650184
5342.223231802678,662.109249881707
-4989.497543321073,649.615349867798
1755.748535160421,658.833214699042
555.5234745302109,653.7271036207889
-3426.612204307593,653.1178030537001
-2558.8129100086685,653.0653558727237
4252.1587472564825,653.3364176285304
4932.738078180469,656.1479857353396
6079.251837007607,655.5102337179621
4600.836884497348,658.0952301976747
-4492.25956226793,651.6464756272154
1020.8350420178718,657.3260923188582
-8853.986422527156,650.843746584003
1810.9811251149722,659.3622011798838
178.05137503683298,661.0280685103467
-9285.326868863784,649.3381737948678
14449.203724451123,660.2045802211757
2118.75534233968,654.0910843798873
-2462.7703616077265,656.642285861052
2071.359495624153,656.9190901944158
829.6079158884842,655.1587994744538
-11167.206802043935,655.1271225280744
-602.3587267129099,654.6222121604231
-5226.057750468847,655.6250534829675
3040.4216842514784,659.6468034670569
-8333.294993068135,651.3322029426839
4738.567231885767,654.9741576156941
6716.050119494104,660.3184620629412
2007.916061950321,657.0316688663232
-3435.6541219636397,659.5072219959993
971.0504780891456,658.6677462750337
-1468.682772516003,654.4390347770754
1550.0490082928225,654.8714949540581
86.3464978573862,653.2848335581009
2148.136611817105,659.3318920456925
-1678.1564863399926,661.1477472374545
-3846.200655465321,652.2162535891979
426.18834431090085,654.7245839844979
-3817.52910257797,650.367815714106
-3026.4473515443956,649.3268895004059
-7048.491700357035,659.3046051409601
2473.2467676525084,655.4516041125731
1096.0007394715485,657.2866434502176
-5061.032453682397,656.235892378217
-6472.633970047412,647.3322282551313
-2123.3694203171694,655.7539033749666
-5835.7424752861125,655.5437298549267
7389.860530521977,661.1332510199336
1683.2389823798171,655.1742005473792
-5363.383260636501,659.5394791194512
-527.1704049394527,651.9303013403793
183.79810232348237,656.0404045614654
-7929.16803881429,658.0443075563722
-7143.273010554872,651.3297893301477
2170.3053789326423,651.9626295334245
8462.322705827679,658.7025735057449
5609.236095874679,655.4731409185621
1588.037707143212,652.6726978328836
8765.695759628792,656.5674313750894
855.8761509130394,660.8981587293206
-2978.031740317271,652.2314127567149
-2401.0174042791555,651.4424270505694
-3513.5838664085445,657.8345911554902
649.4998180551903,656.5633682736247
-4293.173852097919,657.513245789655
